canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2021-07-30T17:10:35Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:10:35Z,,claim,,0.72,1198799763979685889,fryyyme,2021-07-30T17:10:35Z,1421156281444753409,retweet,https://twitter.com/Thai_SuperHero/status/1421156281444753409,,
,2021-07-30T17:10:45Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:10:45Z,,claim,,0.771304,1164319902880210944,coffeewicth,2021-07-30T17:10:45Z,1421156322595201031,retweet,https://twitter.com/Izze1122/status/1421156322595201031,,
,2021-07-30T17:10:50Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:10:50Z,,claim,,0.85,1307845127587729408,clikashijackiee,2021-07-30T17:10:50Z,1421156343524831244,retweet,https://twitter.com/depphead_/status/1421156343524831244,,
,2021-07-30T17:10:54Z,,0.36,1261055923663093765,LillyJane916,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:10:54Z,,claim,,0.12,33250897,FlamenRed,2021-07-30T17:10:54Z,1421156360914276354,retweet,https://twitter.com/LillyJane916/status/1421156360914276354,,
,2021-07-30T17:11:05Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:05Z,,claim,,0.41,1363111295818600450,Thunder40155147,2021-07-30T17:11:05Z,1421156406481326081,retweet,https://twitter.com/CultureCrave/status/1421156406481326081,,
,2021-07-30T17:11:16Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:16Z,,claim,,0.207906,2707951771,arawroro,2021-07-30T17:11:16Z,1421156451075207173,retweet,https://twitter.com/Izze1122/status/1421156451075207173,,
,2021-07-30T17:11:17Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:17Z,,claim,,0.26,186132199,Ecksearoh,2021-07-30T17:11:17Z,1421156456615845897,retweet,https://twitter.com/CultureCrave/status/1421156456615845897,,
,2021-07-30T17:11:23Z,,0.76,817437085191827456,SeriesUpdateFR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:23Z,,claim,,0.11,1033173119018643456,santanaaaa63,2021-07-30T17:11:23Z,1421156479382560771,retweet,https://twitter.com/SeriesUpdateFR/status/1421156479382560771,,
,2021-07-30T17:11:26Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:26Z,,claim,,,1081824690467815424,thifalcm,2021-07-30T17:11:26Z,1421156491986280448,retweet,https://twitter.com/Izze1122/status/1421156491986280448,,
,2021-07-30T17:11:36Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:36Z,,claim,,0.14,1883427630,gotmamadrama,2021-07-30T17:11:36Z,1421156536001437710,retweet,https://twitter.com/jacxpearl/status/1421156536001437710,,
,2021-07-30T17:11:55Z,,0.75,780460754910732288,DiscussingFilm,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:11:55Z,,claim,,0.06,2215625904,KalElle2288,2021-07-30T17:11:55Z,1421156615634530312,retweet,https://twitter.com/DiscussingFilm/status/1421156615634530312,,
,2021-07-30T17:12:00Z,,0.236337,3021240457,nakedfolder,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:00Z,,claim,,,1306571884742336517,Thanawu55619865,2021-07-30T17:12:00Z,1421156636672991234,retweet,https://twitter.com/nakedfolder/status/1421156636672991234,,
,2021-07-30T17:12:01Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:01Z,,claim,,0.49,1401864883474423808,Euracy2,2021-07-30T17:12:01Z,1421156641299259392,retweet,https://twitter.com/IndieWire/status/1421156641299259392,,
,2021-07-30T17:12:04Z,,0.26,885907189759709184,faylovesflowers,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:04Z,,claim,,0.236337,1231771365310631941,juanegade,2021-07-30T17:12:04Z,1421156653827829774,mention,https://twitter.com/faylovesflowers/status/1421156653827829774,,
,2021-07-30T17:12:07Z,,0.11,720620974253613057,trmn4l,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:07Z,,claim,,0.04,741811050324992000,sarahjediael,2021-07-30T17:12:07Z,1421156666775523332,retweet,https://twitter.com/trmn4l/status/1421156666775523332,,
,2021-07-30T17:12:08Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:08Z,,claim,,,56135154,Jan_gwp,2021-07-30T17:12:08Z,1421156670294659074,retweet,https://twitter.com/MyGrindelwald/status/1421156670294659074,,
,2021-07-30T17:12:13Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:13Z,,claim,,0.24,235494426,aguinne,2021-07-30T17:12:13Z,1421156689617719298,retweet,https://twitter.com/Thai_SuperHero/status/1421156689617719298,,
,2021-07-30T17:12:19Z,,0.44,16312576,EW,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:19Z,,claim,,0.02,76764153,horroraborealis,2021-07-30T17:12:19Z,1421156716301987840,quote,https://twitter.com/EW/status/1421156716301987840,,
,2021-07-30T17:12:20Z,,,970749949896994816,Noctis999,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:20Z,,claim,,0.13,1144376695102873601,samjrakoh,2021-07-30T17:12:20Z,1421156721028894723,retweet,https://twitter.com/Noctis999/status/1421156721028894723,,
,2021-07-30T17:12:33Z,,0.45,2993031,mouse_cl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:33Z,,claim,,0.03,929615851841572864,samuel27madrid,2021-07-30T17:12:33Z,1421156776465022976,retweet,https://twitter.com/mouse_cl/status/1421156776465022976,,
,2021-07-30T17:12:34Z,,0.53,1302885780986060810,OnceUponEm,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:34Z,,claim,,0.221796,760094819687526400,Frederiklaurit3,2021-07-30T17:12:34Z,1421156776754532352,retweet,https://twitter.com/OnceUponEm/status/1421156776754532352,,
,2021-07-30T17:12:38Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:38Z,,claim,,0.02,1628106169,The_Vicky_Elise,2021-07-30T17:12:38Z,1421156795037462532,retweet,https://twitter.com/jacxpearl/status/1421156795037462532,,
,2021-07-30T17:12:42Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:42Z,,claim,,0.23,1125075010274701312,issahijabii,2021-07-30T17:12:42Z,1421156813861531654,retweet,https://twitter.com/Izze1122/status/1421156813861531654,,
,2021-07-30T17:12:44Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:44Z,,claim,,0.12,379865087,MerlinDoctorWho,2021-07-30T17:12:44Z,1421156819217522692,retweet,https://twitter.com/Izze1122/status/1421156819217522692,,
,2021-07-30T17:12:46Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:46Z,,claim,,,277482705,glamourqueenmua,2021-07-30T17:12:46Z,1421156830101790721,retweet,https://twitter.com/Izze1122/status/1421156830101790721,,
,2021-07-30T17:12:49Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:49Z,,claim,,0.2,908531740016230400,goryadery,2021-07-30T17:12:49Z,1421156843536076801,retweet,https://twitter.com/Thai_SuperHero/status/1421156843536076801,,
,2021-07-30T17:12:51Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:51Z,,claim,,,86996752,authentic91,2021-07-30T17:12:51Z,1421156851039694848,retweet,https://twitter.com/CultureCrave/status/1421156851039694848,,
,2021-07-30T17:12:57Z,,0.73,17446621,THR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:57Z,,claim,,0.15,77162533,ThatSiamGuy1988,2021-07-30T17:12:57Z,1421156873185550337,retweet,https://twitter.com/THR/status/1421156873185550337,,
,2021-07-30T17:12:59Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:12:59Z,,claim,,0.33,108567507,akoso_iion,2021-07-30T17:12:59Z,1421156883981758469,retweet,https://twitter.com/Thai_SuperHero/status/1421156883981758469,,
,2021-07-30T17:13:02Z,,0.73,17446621,THR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:02Z,,claim,,0.56,1399281369805688835,NasaAnge,2021-07-30T17:13:02Z,1421156894484357120,retweet,https://twitter.com/THR/status/1421156894484357120,,
,2021-07-30T17:13:12Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:12Z,,claim,,0.25,1024733016218849280,Rebeca29736893,2021-07-30T17:13:12Z,1421156938113601544,retweet,https://twitter.com/MyGrindelwald/status/1421156938113601544,,
,2021-07-30T17:13:21Z,,0.39,1326849621285593093,SouthernGirlTea,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:21Z,,claim,,0.68,1324947984384135169,sarina62369335,2021-07-30T17:13:21Z,1421156975719718912,retweet,https://twitter.com/SouthernGirlTea/status/1421156975719718912,,
,2021-07-30T17:13:22Z,,0.61,36660545,Cinemascomics,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:22Z,,claim,,0.4,629214213,MariaDive1,2021-07-30T17:13:22Z,1421156980438208517,retweet,https://twitter.com/Cinemascomics/status/1421156980438208517,,
,2021-07-30T17:13:25Z,,0.33,1382314746590810112,caped_bruce,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:25Z,,claim,,,1081824690467815424,thifalcm,2021-07-30T17:13:25Z,1421156991255207939,retweet,https://twitter.com/caped_bruce/status/1421156991255207939,,
,2021-07-30T17:13:29Z,,0.08,2719830224,FemCondition,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:29Z,,claim,,0.14,1883427630,gotmamadrama,2021-07-30T17:13:29Z,1421157009014001664,retweet,https://twitter.com/FemCondition/status/1421157009014001664,,
,2021-07-30T17:13:37Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:37Z,,claim,,,1200673173655752705,HellsGaming1,2021-07-30T17:13:37Z,1421157043579277322,retweet,https://twitter.com/Izze1122/status/1421157043579277322,,
,2021-07-30T17:13:38Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:38Z,,claim,,0.31,1335532607757541383,BNTW_1,2021-07-30T17:13:38Z,1421157045831708675,retweet,https://twitter.com/GameSpot/status/1421157045831708675,,
,2021-07-30T17:13:42Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:42Z,,claim,,0.18,1276969727110246401,bruce__kush,2021-07-30T17:13:42Z,1421157064936759300,retweet,https://twitter.com/nuffsaidny/status/1421157064936759300,,
,2021-07-30T17:13:43Z,,0.26,1228597475541311493,IsaacLyles79,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:43Z,,claim,,0.61,1375552705905713154,LaurelC12231884,2021-07-30T17:13:43Z,1421157068610752516,mention,https://twitter.com/IsaacLyles79/status/1421157068610752516,,
,2021-07-30T17:13:44Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:44Z,,claim,,0.68,1324947984384135169,sarina62369335,2021-07-30T17:13:44Z,1421157071349764102,retweet,https://twitter.com/MyGrindelwald/status/1421157071349764102,,
,2021-07-30T17:13:46Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:46Z,,claim,,0.73,1274907485728419841,JCReviews234,2021-07-30T17:13:46Z,1421157080329715717,retweet,https://twitter.com/CultureCrave/status/1421157080329715717,,
,2021-07-30T17:13:51Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:51Z,,claim,,0.06,3225060489,colmonteith,2021-07-30T17:13:51Z,1421157100596744201,quote,https://twitter.com/GameSpot/status/1421157100596744201,,
,2021-07-30T17:13:58Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:13:58Z,,claim,,0.11,2692010089,WhiteWhiskers0,2021-07-30T17:13:58Z,1421157129713504257,retweet,https://twitter.com/Izze1122/status/1421157129713504257,,
,2021-07-30T17:14:13Z,,0.18,987240830351151104,PrinConsuella_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:13Z,,claim,,0.27,1295798228147871745,Jelaine82953271,2021-07-30T17:14:13Z,1421157194494451712,retweet,https://twitter.com/PrinConsuella_/status/1421157194494451712,,
,2021-07-30T17:14:22Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:22Z,,claim,,0.02,1628106169,The_Vicky_Elise,2021-07-30T17:14:22Z,1421157231551262727,retweet,https://twitter.com/Izze1122/status/1421157231551262727,,
,2021-07-30T17:14:25Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:25Z,,claim,,,2742257085,SparrowDebbie,2021-07-30T17:14:25Z,1421157246038315011,retweet,https://twitter.com/Izze1122/status/1421157246038315011,,
,2021-07-30T17:14:26Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:26Z,,claim,,0.24,56855120,ray_vawn,2021-07-30T17:14:26Z,1421157248194256905,retweet,https://twitter.com/nuffsaidny/status/1421157248194256905,,
,2021-07-30T17:14:31Z,,0.79,57083268,ecartelera,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:31Z,,claim,,0.68,507818632,01saravilla,2021-07-30T17:14:31Z,1421157269677428738,retweet,https://twitter.com/ecartelera/status/1421157269677428738,,
,2021-07-30T17:14:36Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:36Z,,claim,,0.2,421397427,Denisee034,2021-07-30T17:14:36Z,1421157292397928450,retweet,https://twitter.com/Izze1122/status/1421157292397928450,,
,2021-07-30T17:14:44Z,,0.267344,1141387491167088641,LeyendasMDC,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:44Z,,claim,,0.15,1089793125680328704,MaeDCita,2021-07-30T17:14:44Z,1421157322185973767,retweet,https://twitter.com/LeyendasMDC/status/1421157322185973767,,
,2021-07-30T17:14:47Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:47Z,,claim,,0.08,3196917134,tylermanjones,2021-07-30T17:14:47Z,1421157335007891462,retweet,https://twitter.com/GameSpot/status/1421157335007891462,,
,2021-07-30T17:14:49Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:49Z,,claim,,0.0607801,59359753,freddie_soul,2021-07-30T17:14:49Z,1421157346601017346,retweet,https://twitter.com/nuffsaidny/status/1421157346601017346,,
,2021-07-30T17:14:52Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:52Z,,claim,,0.4,792731125441376256,uno_hooray,2021-07-30T17:14:52Z,1421157356402921475,retweet,https://twitter.com/Thai_SuperHero/status/1421157356402921475,,
,2021-07-30T17:14:57Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:14:57Z,,claim,,0.15,986015940,mstringerxo_,2021-07-30T17:14:57Z,1421157379626909697,retweet,https://twitter.com/Izze1122/status/1421157379626909697,,
,2021-07-30T17:15:03Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:03Z,,claim,,0.953333,1369865304520658947,saltwaterlime,2021-07-30T17:15:03Z,1421157403710554112,quote,https://twitter.com/CultureCrave/status/1421157403710554112,,
,2021-07-30T17:15:05Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:05Z,,claim,,0.01,373508610,NonChalantt_,2021-07-30T17:15:05Z,1421157412313059342,retweet,https://twitter.com/nuffsaidny/status/1421157412313059342,,
,2021-07-30T17:15:06Z,,0.2,4583281223,MyGrindelwald,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:06Z,,claim,,0.44,16312576,EW,2021-07-30T17:15:06Z,1421157414343266310,mention,https://twitter.com/MyGrindelwald/status/1421157414343266310,,
,2021-07-30T17:15:11Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:11Z,,claim,,,1179084570236375040,Niks39020755,2021-07-30T17:15:11Z,1421157436958773252,retweet,https://twitter.com/CultureCrave/status/1421157436958773252,,
,2021-07-30T17:15:17Z,,0.62,13992132,IndieWire,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:17Z,,claim,,0.02,311229501,GanjaSavage_,2021-07-30T17:15:17Z,1421157462896529414,retweet,https://twitter.com/IndieWire/status/1421157462896529414,,
,2021-07-30T17:15:26Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:26Z,,claim,,0.26,1375041867176235009,brekkerslantsov,2021-07-30T17:15:26Z,1421157502138290176,retweet,https://twitter.com/Izze1122/status/1421157502138290176,,
,2021-07-30T17:15:32Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:32Z,,claim,,0.1,1088984209,winonasrider,2021-07-30T17:15:32Z,1421157524590452739,retweet,https://twitter.com/MyGrindelwald/status/1421157524590452739,,
,2021-07-30T17:15:40Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:40Z,,claim,,0.207906,2790351897,briandjillsmith,2021-07-30T17:15:40Z,1421157558971142145,retweet,https://twitter.com/Izze1122/status/1421157558971142145,,
,2021-07-30T17:15:44Z,,0.76,817437085191827456,SeriesUpdateFR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:44Z,,claim,,0.22,1586925684,99_fois,2021-07-30T17:15:44Z,1421157574859272195,retweet,https://twitter.com/SeriesUpdateFR/status/1421157574859272195,,
,2021-07-30T17:15:44Z,,0.33,881231140287373312,rosaoch89814746,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:44Z,,claim,,0.33,1674905701,formerJoana,2021-07-30T17:15:44Z,1421157575849127936,retweet,https://twitter.com/rosaoch89814746/status/1421157575849127936,,
,2021-07-30T17:15:46Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:46Z,,claim,,,1396316365984731137,lavenderfani,2021-07-30T17:15:46Z,1421157585298853888,retweet,https://twitter.com/nuffsaidny/status/1421157585298853888,,
,2021-07-30T17:15:49Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:49Z,,claim,,0.11,566666837,carouselofchaos,2021-07-30T17:15:49Z,1421157597441372163,retweet,https://twitter.com/Izze1122/status/1421157597441372163,,
,2021-07-30T17:15:51Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:51Z,,claim,,0.12,4531155625,Sawaros_K,2021-07-30T17:15:51Z,1421157604051472387,retweet,https://twitter.com/Thai_SuperHero/status/1421157604051472387,,
,2021-07-30T17:15:55Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:15:55Z,,claim,,0.23,1105534118274711555,JermyUzumaki,2021-07-30T17:15:55Z,1421157620992385029,retweet,https://twitter.com/Izze1122/status/1421157620992385029,,
,2021-07-30T17:16:03Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:16:03Z,,claim,,0.0825397,272740304,AfroLatinaaa__,2021-07-30T17:16:03Z,1421157656207765504,retweet,https://twitter.com/Izze1122/status/1421157656207765504,,
,2021-07-30T17:16:10Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:16:10Z,,claim,,,1077887110911221760,nobody_sk,2021-07-30T17:16:10Z,1421157683747426305,retweet,https://twitter.com/Thai_SuperHero/status/1421157683747426305,,
,2021-07-30T17:16:14Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:16:14Z,,claim,,,1345454192673120258,OperaPharaoh,2021-07-30T17:16:14Z,1421157701892116487,retweet,https://twitter.com/Izze1122/status/1421157701892116487,,
,2021-07-30T17:02:59Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:02:59Z,,claim,,0.04,2893345519,CorynMacpherson,2021-07-30T17:02:59Z,1421154364966715393,retweet,https://twitter.com/Izze1122/status/1421154364966715393,,
