source,target,frequency
Pussyga96828631,Isabel97237184,1
Pussyga96828631,Dave24563478,8
Pussyga96828631,KenanYI48300005,1
Pussyga96828631,hanyvolk,3
Pussyga96828631,JeneBete,4
Pussyga96828631,motherofpatch,7
Pussyga96828631,SBarrBrisebois,6
Pussyga96828631,luna_jd,7
Pussyga96828631,christa_alyssa,5
Pussyga96828631,sengineergirl,8
Pussyga96828631,Jesper08673279,8
Pussyga96828631,bliu911,2
Pussyga96828631,CarsCochesOFL,1
Pussyga96828631,KatRobertson89,7
Pussyga96828631,YuraTC1,6
Pussyga96828631,sarah_kat_depp,4
Pussyga96828631,fairfax_kl,5
Pussyga96828631,sa_sa_ge_yo,7
Pussyga96828631,2dieforMovie,7
Pussyga96828631,lean_bakery,7
Pussyga96828631,Emily58807415,8
Pussyga96828631,idekwhatisgoin2,5
Pussyga96828631,stenioponari,3
Pussyga96828631,allywagi,8
Pussyga96828631,Harleycosplay1,6
Pussyga96828631,natalie81408266,5
Pussyga96828631,EKreousa,7
Pussyga96828631,alemnrq,3
Pussyga96828631,CathyJo20924093,7
Pussyga96828631,xabbieeeex,7
Pussyga96828631,CamilleKenton,1
Pussyga96828631,letshearthetru,4
Pussyga96828631,JackJackkhan77,4
Pussyga96828631,viverachel,7
Pussyga96828631,minxyleminx,5
Pussyga96828631,FlorenaAngel,8
Pussyga96828631,LettyFl2906,6
Pussyga96828631,justiceforamber,4
Pussyga96828631,Ashtonchloe1,6
Pussyga96828631,wars_everything,7
Pussyga96828631,DJusticeforj,6
Pussyga96828631,vegasnewsninja,0
Pussyga96828631,Muraken42580659,7
Pussyga96828631,Insanitired,3
Pussyga96828631,StevieJRaw,9
Pussyga96828631,joanna1717,6
Pussyga96828631,Johnnydepp1101,5
Pussyga96828631,jillraeh,5
Pussyga96828631,bobbymfhill,6
Pussyga96828631,simp4mgk,1
Pussyga96828631,Mary79874914,3
Pussyga96828631,Cinnamon_Wifey,4
Pussyga96828631,InMemoriam13,8
Pussyga96828631,teresailima,8
Pussyga96828631,FrogQueenie,4
Pussyga96828631,johnnydepp_guy,6
Pussyga96828631,CarinaBam3,8
Pussyga96828631,IamAnnieAngel,3
Pussyga96828631,AyMe245,4
Pussyga96828631,GONE_iam,6
Pussyga96828631,CaptainKaos2,6
Pussyga96828631,HermeyCornelius,6
Pussyga96828631,_sausageroll,5
Pussyga96828631,nz688,3
Pussyga96828631,d_royalti,6
Pussyga96828631,CellSation,7
Pussyga96828631,LotusBlue14,3
Pussyga96828631,thedianesantos,7
Pussyga96828631,mayak215,7
Pussyga96828631,ClaudiaEpaz,6
Pussyga96828631,Hansen7Ane,5
Pussyga96828631,Hermelineke,7
Pussyga96828631,pizzakatzen,7
Pussyga96828631,SashaIreland7,5
Pussyga96828631,PennywiseJulia,4
Pussyga96828631,MB__1232,6
Pussyga96828631,katiefuentesr,7
Pussyga96828631,krazy_kate88,7
Pussyga96828631,PrinceBarksby,7
Pussyga96828631,anarchyangel84,6
Pussyga96828631,MissMar86753366,7
Pussyga96828631,Th_Empress,5
Pussyga96828631,glitterfist,6
Pussyga96828631,HeadofMonsters,4
Pussyga96828631,Uniquecheema,6
Pussyga96828631,anokaxlegolas,2
Pussyga96828631,Tet07493875,3
Pussyga96828631,doctuir,3
Pussyga96828631,chloe02521509,7
Pussyga96828631,dramazxz,2
Pussyga96828631,ThisIsMe198535,6
Pussyga96828631,IamLeighFrankie,8
Pussyga96828631,Violetsvision,6
Pussyga96828631,kayleermanning,6
Pussyga96828631,Bottmignonanon,8
Pussyga96828631,depphead_br,3
Pussyga96828631,jaaaanvi_,8
Pussyga96828631,AngelaluvDisney,8
Pussyga96828631,Rachel42450179,4
Pussyga96828631,STIFFALUS,8
Pussyga96828631,parley98,7
Pussyga96828631,adry_mariel,3
Pussyga96828631,eveningrose309,6
Pussyga96828631,ErfWindnFire,7
Pussyga96828631,margo23431331,6
Pussyga96828631,juliee_nc,3
Pussyga96828631,Lisa62916225,7
Pussyga96828631,MattEmerson222,5
Pussyga96828631,bdewealth1,8
Pussyga96828631,AllshineWe,7
Pussyga96828631,NoctrnlValkyrie,4
Pussyga96828631,JojoBeaver,2
Pussyga96828631,LipstickGangsta,9
Pussyga96828631,theenemybase,1
Pussyga96828631,LittleGuerrera,4
Pussyga96828631,book_worm3,6
Pussyga96828631,SharonM97871635,4
Pussyga96828631,horase_p,3
Pussyga96828631,Courtneyxx,3
Pussyga96828631,HelenOD45,3
Pussyga96828631,Odette39358282,7
Pussyga96828631,NegansSparrow,4
Pussyga96828631,TheFlip40164116,5
Pussyga96828631,fbalbuena473,2
Pussyga96828631,Stardust264,8
Pussyga96828631,DeesAssen,3
Pussyga96828631,Kilpikonnanyst1,8
Pussyga96828631,tweetz_girl,3
Pussyga96828631,blahblahbedo,6
Pussyga96828631,sarah_shoobe,3
Pussyga96828631,FMGiveMeTruth,8
Pussyga96828631,manakhan,7
Pussyga96828631,coll1986,7
Pussyga96828631,Hellennehellen1,5
Pussyga96828631,thaislaguna,5
Pussyga96828631,LivIsLiv2,6
Pussyga96828631,LBJeff4,7
Pussyga96828631,MS_Waltner,4
Pussyga96828631,shortprincess21,5
Pussyga96828631,Cathrine_Ash,7
Pussyga96828631,dkatzelee,7
Pussyga96828631,yara_sanc,5
Pussyga96828631,Richard30051,5
Pussyga96828631,Marija44124479,4
Pussyga96828631,6BitSkip,1
Pussyga96828631,vanessalares24,8
Pussyga96828631,loxding_,7
Pussyga96828631,boredwithlife99,5
Pussyga96828631,AngelAnarchic,8
Pussyga96828631,luxdarlz,6
JamesShala1,TeriCarson,4
JamesShala1,J3nn1f34,3
JamesShala1,jennifermoreluv,3
JamesShala1,P60P45,3
JamesShala1,joannhe69142860,4
JamesShala1,TildaBeau,4
JamesShala1,StaceySkirving2,5
JamesShala1,PlzeExplain512,4
JamesShala1,Binx1969,3
JamesShala1,RobinSi56774599,4
JamesShala1,DevaMarie,2
JamesShala1,ElizaDFTW,4
JamesShala1,DeppSoldier_22,3
JamesShala1,Stephan76215148,2
JamesShala1,1coolwhipp,3
JamesShala1,Angiex0101,3
JamesShala1,AljacobRds,3
JamesShala1,Vaidaelena,3
JamesShala1,roxx8825,2
JamesShala1,MenCouragePH,2
JamesShala1,Camilaalustiza3,5
JamesShala1,sweetestsands,6
JamesShala1,vipbeck1,2
JamesShala1,Platoon1979,2
JamesShala1,natassjamichele,2
JamesShala1,CristaLea11,2
JamesShala1,Gwennafran,3
JamesShala1,scryndi,4
JamesShala1,LaurelsCouture,3
JamesShala1,Beeee51,3
JamesShala1,DeppFanPage,4
JamesShala1,sheilaw654321,4
JamesShala1,MATRIX_EXPRESS,3
JamesShala1,BritFanofDepp,7
JamesShala1,Om39472295,1
JamesShala1,JobsSummary,0
JamesShala1,1009REDkml,3
JamesShala1,LearnToEvolve,4
JamesShala1,depp_giulia,4
JamesShala1,meritt_5,3
JamesShala1,CherylD59995761,3
JamesShala1,keep_itt_movinn,2
JamesShala1,nonunnun,3
JamesShala1,JustMe_Katiebee,3
JamesShala1,juliet_502,3
JamesShala1,Devaneytattoos,4
JamesShala1,NanoBitcoin,1
JamesShala1,delloliod,3
JamesShala1,Rebecca91921211,2
JamesShala1,TheFayeJones,2
JamesShala1,Kboots4Ever,3
JamesShala1,f_liono,2
JamesShala1,jigglebugs,3
JamesShala1,nearlydear,2
JamesShala1,Rebeca29736893,3
JamesShala1,lenlins11,2
JamesShala1,jayneb68910675,3
JamesShala1,MaraTahler,3
JamesShala1,PrincessRump,2
JamesShala1,ElisaDa93617847,3
JamesShala1,KeeleyTalks,3
JamesShala1,jdeppjustice,4
JamesShala1,KimmhyDepp,3
JamesShala1,kermccoy,3
JamesShala1,AutistLady,2
JamesShala1,Generalzodfz,2
JamesShala1,rainyRainey_,3
JamesShala1,VirginMick,2
JamesShala1,SweetChastityYT,1
JamesShala1,BeSafeAndSmile,3
JamesShala1,lion_witch,2
JamesShala1,Ral314,4
JamesShala1,classicpaws1,3
JamesShala1,heleboll,3
JamesShala1,RosePagaza,3
JamesShala1,NickyWiresDyson,3
JamesShala1,MotivatorNet2,0
JamesShala1,PamelaMcCaffer8,3
JamesShala1,4teslayan,2
JamesShala1,TUmberella,1
JamesShala1,Alejandraadepp,3
JamesShala1,OdeToWhiskey,2
JamesShala1,DorkAngel,3
JamesShala1,HoraeOf,3
JamesShala1,CoffeePowerrr,3
JamesShala1,cesramirz,2
JamesShala1,centauri_27,3
JamesShala1,RideOrDis,2
JamesShala1,MarjiSamaa,3
JamesShala1,beharry_carlton,1
JamesShala1,Noneofthemknew1,3
JamesShala1,BeharryChriston,1
JamesShala1,N3onRobot,0
JamesShala1,barrysgibb,2
JamesShala1,LunasLifeArt,2
JamesShala1,JohnLe412,3
JamesShala1,FlamenRed,2
JamesShala1,Bhr14475543,3
JamesShala1,KKheir2,4
JamesShala1,TdpAtlaTlok,3
JamesShala1,bryzwyf,3
JamesShala1,JarOfTurd,3
JamesShala1,Truth950272741,3
JamesShala1,MadisonMcNamee4,0
JamesShala1,DeppMovieNight,3
JamesShala1,PrinConsuella_,3
JamesShala1,StyleWorldss,0
JamesShala1,1InquiringMind,3
JamesShala1,Irina_Skywalker,3
JamesShala1,BraveMoonGirl1,3
JamesShala1,Labood5,1
JamesShala1,80sDepphead,3
JamesShala1,AuroraMignon,1
JamesShala1,mrsdepp_head,3
JamesShala1,Stormember,3
JamesShala1,milko976,3
JamesShala1,whystherumgone_,3
JamesShala1,movallegnchis,3
JamesShala1,GhostsOfRus,2
JamesShala1,tnshadylady,2
JamesShala1,Mellow91648573,2
JamesShala1,YMe21211,3
JamesShala1,PinkyPie_9912_,3
JamesShala1,FrancesMarieMc1,2
JamesShala1,VanessaWCheese,3
JamesShala1,TopDepp,5
JamesShala1,IngColombo,1
JamesShala1,Berenice343,2
JamesShala1,VictoriaBreakw1,2
JamesShala1,BIGDaddio29,2
JamesShala1,WeSeeTheTruth,3
JamesShala1,Mitra99725842,3
JamesShala1,HoneyHa10321850,2
JamesShala1,Tania__01,4
JamesShala1,registry_e,3
JamesShala1,havenotjones205,1
JamesShala1,Grindelwald1999,2
JamesShala1,DiamondHightopp,2
JamesShala1,JDeppChile,4
JamesShala1,JDForeverUK,3
JamesShala1,ajberry_collins,2
JamesShala1,LoisWalchelin13,3
JamesShala1,LauraM95122973,3
JamesShala1,LoralieDee14,3
JamesShala1,UniversoDCComic,0
JamesShala1,underblanket2,4
JamesShala1,Patcar67465749,2
JamesShala1,Aishacat5,3
JamesShala1,abyssofwords,3
JamesShala1,DeppUnited,2
JamesShala1,evjsboutique,1
JamesShala1,SallyStar7,1
JamesShala1,beecoz3001,0
JamesShala1,mcdaid_k,2
JamesShala1,TammyShoemake18,3
JamesShala1,TheUSATruckers,0
JamesShala1,HumynBeing,3
JamesShala1,correctacon,3
JamesShala1,CindyHarriman,2
JamesShala1,nikkban,3
JamesShala1,Loree_Poncee,2
JamesShala1,CaptainBoolBool,3
JamesShala1,KarMarDanMik,3
JamesShala1,KeyCharleston,3
JamesShala1,Bonus_BitCoin_,1
JamesShala1,SheaOSullivan2,1
JamesShala1,JCrowe05780973,4
JamesShala1,spirituallyemp1,1
JamesShala1,RoseKathleen7,1
JamesShala1,DownsLarche,4
JamesShala1,CRommerud,3
JamesShala1,bairdbeth64,3
JamesShala1,hn_i9q,3
JamesShala1,Melinda15199317,3
JamesShala1,thatdepphead,2
JamesShala1,voodievoo,3
JamesShala1,edward_bi_qechi,3
JamesShala1,SpeakOfTheDev13,2
JamesShala1,AderynTheHylian,3
JamesShala1,rum_gone,3
JamesShala1,johnny_justice4,2
JamesShala1,EvidenceMatter1,2
JamesShala1,EleanaBelle,1
JamesShala1,teamdepp_,1
JamesShala1,terrytabby,2
JamesShala1,jaxfin1,2
JamesShala1,Cazbott,1
JamesShala1,faylovesflowers,2
JamesShala1,just_charley,3
JamesShala1,donotfa45608560,3
JamesShala1,Savannah8738000,2
JamesShala1,Windali,2
JamesShala1,WCmeshfighter,1
JamesShala1,KellySmahlt,2
JamesShala1,leahb817,2
JamesShala1,tepa_t,3
JamesShala1,ZoeyZoeyo,3
JamesShala1,Thefickle_muse,3
JamesShala1,DrCatPanda,2
JamesShala1,ikveliashvili,1
JamesShala1,MnikM1,3
JamesShala1,patitopanhead,3
JamesShala1,thewordsofkacie,1
JamesShala1,BOLDn4Luv_Truth,2
JamesShala1,lorestark4,3
JamesShala1,Kris_Wils38,3
JamesShala1,dapsdigitalz,0
JamesShala1,RenB09,5
JamesShala1,ADrdya,2
JamesShala1,EvolvedHsapiens,3
JamesShala1,Its_Just_me_52,1
JamesShala1,AraujoMartinski,2
JamesShala1,SouthernGirlTea,2
JamesShala1,miaa1_7,3
JamesShala1,MarcusVegetable,0
JamesShala1,ellieoriginal1,2
JamesShala1,plove2963,3
JamesShala1,LiannetMorales,2
JamesShala1,ivaniacolomba,1
JamesShala1,Cookiebuu1963,2
JamesShala1,brettstagg,1
JamesShala1,myrealliving,1
JamesShala1,bacacov,4
JamesShala1,davinder_pb_16,4
JamesShala1,LouiseHatfiel16,2
JamesShala1,JackEntot,0
JamesShala1,VeryLonlySolo,2
JamesShala1,blankblueberry,2
JamesShala1,IngeborgKK,3
JamesShala1,Wholelotta888,3
JamesShala1,AveHudenuf,2
JamesShala1,misueu1,3
JamesShala1,Raphal34805165,1
JamesShala1,LisaMacWitch,2
JamesShala1,EdwinKanu,1
JamesShala1,crylindemann,1
JamesShala1,Sharriska,1
JamesShala1,A80577549,3
JamesShala1,MrsFluffyBunny2,3
JamesShala1,DeppDiary,3
JamesShala1,westheedy,1
JamesShala1,GraceKellllyyyy,3
JamesShala1,Cristy13885219,2
JamesShala1,agp2039,2
JamesShala1,Sleepychichi,3
JamesShala1,CypressAndStars,3
JamesShala1,KAssamite,1
JamesShala1,fyffwonder,0
JamesShala1,Kuntryswagger1,2
JamesShala1,AmandaJane333,1
JamesShala1,PRAJWALCHAUHA26,1
JamesShala1,pomta5426,1
JamesShala1,wonderxbrave,0
JamesShala1,ChristineHogar1,3
JamesShala1,StateyTeam,1
JamesShala1,SandyP_88,1
JamesShala1,JCD_Libertine,2
JamesShala1,WatchGunfight,0
JamesShala1,EssayWritingEx1,0
JamesShala1,lucy_lou_94,2
JamesShala1,HyslopKayleigh,3
JamesShala1,thefordtweets,2
JamesShala1,Just_sarah_420,1
JamesShala1,Robo12618295,2
JamesShala1,seedoftruth1,1
JamesShala1,johnnysjustice,3
JamesShala1,xuugu,3
JamesShala1,KosaDanielle,3
JamesShala1,Tacobel12080654,3
JamesShala1,mrdeppourhero,2
JamesShala1,_kathblack,2
JamesShala1,Shadow98mc,2
JamesShala1,Cutlet_Beckett,3
JamesShala1,disintegrating,3
JamesShala1,Meli_Mel_82,2
JamesShala1,JohnnysAngel3,3
JamesShala1,SIRDAVIDRABE,1
JamesShala1,damoon1988,3
JamesShala1,_eneeson,2
JamesShala1,SamWin50,2
JamesShala1,JahelRocio,0
JamesShala1,_aimsy_,3
JamesShala1,_V_I_C_K_I__666,1
JamesShala1,trayraynightmre,2
JamesShala1,barzaine,3
JamesShala1,PutinRF_Eng2021,1
JamesShala1,Pinkprincess027,2
JamesShala1,Scookey2045,2
JamesShala1,Riversrpeace,1
JamesShala1,KrisWalkerGoens,2
JamesShala1,zara_zohl,2
JamesShala1,amethystnena,1
JamesShala1,JoannaWoodley3,3
JamesShala1,emreiyneth,3
JamesShala1,La_Julica,2
JamesShala1,RonanKhan13,3
JamesShala1,LittlePeeps1963,2
JamesShala1,helpmen2,2
JamesShala1,LovingJohnnyD,3
JamesShala1,BlueGansey1,2
JamesShala1,_InNeverland,2
JamesShala1,cherryagron,1
JamesShala1,ChieduIkechukwu,0
JamesShala1,KatKatButterfly,1
JamesShala1,HonourPeriod,2
JamesShala1,magicdesign2021,0
JamesShala1,adsnre,1
JamesShala1,yeskaryta,2
JamesShala1,V_for_Violetta_,3
JamesShala1,penny_mystance,3
JamesShala1,Sailthe5Oceans,3
JamesShala1,reveurnett,3
JamesShala1,psychicastrolo3,2
JamesShala1,Perle97848969,2
JamesShala1,DeppHair,2
JamesShala1,teamdepphead,3
JamesShala1,ShubhBishesh,0
JamesShala1,Kristalitys,1
JamesShala1,Soy_jafeth,0
JamesShala1,An_elf_pirate,2
JamesShala1,entrtainerwhy,1
JamesShala1,Depp_BCN,3
JamesShala1,The_MadameTease,1
JamesShala1,Anastas47199519,3
JamesShala1,evernoist,1
JamesShala1,FC98530990,3
JamesShala1,metallicarebear,3
JamesShala1,Jacqui83940465,3
JamesShala1,lotfitovic,0
JamesShala1,Imma_Depp_Head,2
JamesShala1,grneedy,1
JamesShala1,Martii20212,3
JamesShala1,DRSharonRStone,2
JamesShala1,ZeynabJD3,3
JamesShala1,madmaria86,3
JamesShala1,AddieR1529,2
JamesShala1,13844502x4x,1
JamesShala1,Zuckerwaffe1,2
JamesShala1,Dalia81213973,3
JamesShala1,agirlofthenorth,3
JamesShala1,JusticeForSurv4,2
JamesShala1,DanteV27668977,2
JamesShala1,well__thatsucks,2
JamesShala1,allyoop1990,2
JamesShala1,WonkasFactory_,2
JamesShala1,ChrisRoque1992,1
JamesShala1,Lopez02971543,0
JamesShala1,Isabel97237184,0
JamesShala1,Dave24563478,2
JamesShala1,KenanYI48300005,1
JamesShala1,hanyvolk,1
JamesShala1,JeneBete,2
JamesShala1,motherofpatch,3
JamesShala1,SBarrBrisebois,4
JamesShala1,luna_jd,3
JamesShala1,christa_alyssa,3
JamesShala1,sengineergirl,2
JamesShala1,Jesper08673279,1
JamesShala1,bliu911,1
JamesShala1,CarsCochesOFL,0
JamesShala1,KatRobertson89,2
JamesShala1,YuraTC1,3
JamesShala1,sarah_kat_depp,1
JamesShala1,fairfax_kl,1
JamesShala1,sa_sa_ge_yo,3
JamesShala1,2dieforMovie,1
JamesShala1,lean_bakery,2
JamesShala1,Emily58807415,3
JamesShala1,idekwhatisgoin2,2
JamesShala1,stenioponari,1
JamesShala1,allywagi,2
JamesShala1,Harleycosplay1,2
JamesShala1,natalie81408266,2
JamesShala1,EKreousa,2
JamesShala1,alemnrq,2
JamesShala1,CathyJo20924093,2
JamesShala1,xabbieeeex,2
JamesShala1,CamilleKenton,1
JamesShala1,letshearthetru,2
JamesShala1,JackJackkhan77,2
JamesShala1,viverachel,3
JamesShala1,minxyleminx,1
JamesShala1,FlorenaAngel,3
JamesShala1,LettyFl2906,2
JamesShala1,justiceforamber,1
JamesShala1,Ashtonchloe1,3
JamesShala1,wars_everything,2
JamesShala1,DJusticeforj,2
JamesShala1,vegasnewsninja,0
JamesShala1,Muraken42580659,1
JamesShala1,Insanitired,2
JamesShala1,StevieJRaw,2
JamesShala1,joanna1717,1
JamesShala1,Johnnydepp1101,2
JamesShala1,jillraeh,1
JamesShala1,bobbymfhill,2
JamesShala1,simp4mgk,1
JamesShala1,Mary79874914,3
JamesShala1,Cinnamon_Wifey,3
JamesShala1,InMemoriam13,3
JamesShala1,teresailima,1
JamesShala1,FrogQueenie,2
JamesShala1,johnnydepp_guy,3
JamesShala1,CarinaBam3,4
JamesShala1,IamAnnieAngel,3
JamesShala1,AyMe245,0
JamesShala1,GONE_iam,1
JamesShala1,CaptainKaos2,1
JamesShala1,HermeyCornelius,1
JamesShala1,_sausageroll,2
JamesShala1,nz688,3
JamesShala1,d_royalti,3
JamesShala1,CellSation,3
JamesShala1,LotusBlue14,1
JamesShala1,thedianesantos,3
JamesShala1,mayak215,2
JamesShala1,ClaudiaEpaz,3
JamesShala1,Hansen7Ane,1
JamesShala1,Hermelineke,3
JamesShala1,pizzakatzen,2
JamesShala1,SashaIreland7,1
JamesShala1,PennywiseJulia,1
JamesShala1,MB__1232,3
JamesShala1,katiefuentesr,3
JamesShala1,krazy_kate88,2
JamesShala1,PrinceBarksby,3
JamesShala1,anarchyangel84,2
JamesShala1,MissMar86753366,2
JamesShala1,Th_Empress,2
JamesShala1,glitterfist,2
JamesShala1,HeadofMonsters,1
JamesShala1,Uniquecheema,1
JamesShala1,anokaxlegolas,4
JamesShala1,Tet07493875,3
JamesShala1,doctuir,1
JamesShala1,chloe02521509,3
JamesShala1,dramazxz,1
JamesShala1,ThisIsMe198535,3
JamesShala1,IamLeighFrankie,2
JamesShala1,Violetsvision,3
JamesShala1,kayleermanning,3
JamesShala1,Bottmignonanon,3
JamesShala1,depphead_br,2
JamesShala1,jaaaanvi_,2
JamesShala1,AngelaluvDisney,2
JamesShala1,Rachel42450179,1
JamesShala1,STIFFALUS,3
JamesShala1,parley98,3
JamesShala1,adry_mariel,2
JamesShala1,eveningrose309,3
JamesShala1,ErfWindnFire,1
JamesShala1,margo23431331,2
JamesShala1,juliee_nc,3
JamesShala1,Lisa62916225,2
JamesShala1,MattEmerson222,1
JamesShala1,bdewealth1,2
JamesShala1,AllshineWe,1
JamesShala1,NoctrnlValkyrie,1
JamesShala1,JojoBeaver,2
JamesShala1,LipstickGangsta,1
JamesShala1,theenemybase,0
JamesShala1,LittleGuerrera,1
JamesShala1,book_worm3,3
JamesShala1,SharonM97871635,2
JamesShala1,horase_p,0
JamesShala1,Courtneyxx,2
JamesShala1,HelenOD45,3
JamesShala1,Odette39358282,1
JamesShala1,NegansSparrow,3
JamesShala1,TheFlip40164116,3
JamesShala1,fbalbuena473,2
JamesShala1,Stardust264,3
JamesShala1,DeesAssen,4
JamesShala1,Kilpikonnanyst1,3
JamesShala1,tweetz_girl,3
JamesShala1,blahblahbedo,3
JamesShala1,sarah_shoobe,3
JamesShala1,FMGiveMeTruth,2
JamesShala1,manakhan,1
JamesShala1,coll1986,1
JamesShala1,Hellennehellen1,1
JamesShala1,thaislaguna,3
JamesShala1,LivIsLiv2,2
JamesShala1,LBJeff4,3
JamesShala1,MS_Waltner,3
JamesShala1,shortprincess21,1
JamesShala1,Cathrine_Ash,3
JamesShala1,dkatzelee,1
JamesShala1,yara_sanc,2
JamesShala1,Richard30051,2
JamesShala1,Marija44124479,2
JamesShala1,6BitSkip,0
JamesShala1,vanessalares24,2
JamesShala1,loxding_,1
JamesShala1,boredwithlife99,3
JamesShala1,AngelAnarchic,2
JamesShala1,luxdarlz,2
TeriCarson,J3nn1f34,11
TeriCarson,jennifermoreluv,9
TeriCarson,P60P45,12
TeriCarson,joannhe69142860,14
TeriCarson,TildaBeau,15
TeriCarson,StaceySkirving2,13
TeriCarson,PlzeExplain512,6
TeriCarson,Binx1969,11
TeriCarson,RobinSi56774599,13
TeriCarson,DevaMarie,12
TeriCarson,ElizaDFTW,11
TeriCarson,DeppSoldier_22,17
TeriCarson,Stephan76215148,11
TeriCarson,1coolwhipp,14
TeriCarson,Angiex0101,13
TeriCarson,AljacobRds,13
TeriCarson,Vaidaelena,11
TeriCarson,roxx8825,13
TeriCarson,MenCouragePH,6
TeriCarson,Camilaalustiza3,13
TeriCarson,sweetestsands,13
TeriCarson,vipbeck1,4
TeriCarson,Platoon1979,7
TeriCarson,natassjamichele,9
TeriCarson,CristaLea11,6
TeriCarson,Gwennafran,13
TeriCarson,scryndi,9
TeriCarson,LaurelsCouture,7
TeriCarson,Beeee51,9
TeriCarson,DeppFanPage,8
TeriCarson,sheilaw654321,10
TeriCarson,MATRIX_EXPRESS,6
TeriCarson,BritFanofDepp,4
TeriCarson,Om39472295,9
TeriCarson,JobsSummary,1
TeriCarson,1009REDkml,10
TeriCarson,LearnToEvolve,7
TeriCarson,depp_giulia,12
TeriCarson,meritt_5,8
TeriCarson,CherylD59995761,12
TeriCarson,keep_itt_movinn,9
TeriCarson,nonunnun,12
TeriCarson,JustMe_Katiebee,9
TeriCarson,juliet_502,6
TeriCarson,Devaneytattoos,4
TeriCarson,NanoBitcoin,6
TeriCarson,delloliod,10
TeriCarson,Rebecca91921211,9
TeriCarson,TheFayeJones,6
TeriCarson,Kboots4Ever,13
TeriCarson,f_liono,8
TeriCarson,jigglebugs,11
TeriCarson,nearlydear,9
TeriCarson,Rebeca29736893,5
TeriCarson,lenlins11,9
TeriCarson,jayneb68910675,12
TeriCarson,MaraTahler,10
TeriCarson,PrincessRump,7
TeriCarson,ElisaDa93617847,13
TeriCarson,KeeleyTalks,10
TeriCarson,jdeppjustice,11
TeriCarson,KimmhyDepp,11
TeriCarson,kermccoy,12
TeriCarson,AutistLady,10
TeriCarson,Generalzodfz,5
TeriCarson,rainyRainey_,9
TeriCarson,VirginMick,12
TeriCarson,SweetChastityYT,12
TeriCarson,BeSafeAndSmile,12
TeriCarson,lion_witch,10
TeriCarson,Ral314,7
TeriCarson,classicpaws1,9
TeriCarson,heleboll,9
TeriCarson,RosePagaza,9
TeriCarson,NickyWiresDyson,11
TeriCarson,MotivatorNet2,0
TeriCarson,PamelaMcCaffer8,13
TeriCarson,4teslayan,4
TeriCarson,TUmberella,6
TeriCarson,Alejandraadepp,11
TeriCarson,OdeToWhiskey,6
TeriCarson,DorkAngel,6
TeriCarson,HoraeOf,13
TeriCarson,CoffeePowerrr,9
TeriCarson,cesramirz,7
TeriCarson,centauri_27,9
TeriCarson,RideOrDis,10
TeriCarson,MarjiSamaa,7
TeriCarson,beharry_carlton,1
TeriCarson,Noneofthemknew1,9
TeriCarson,BeharryChriston,1
TeriCarson,N3onRobot,4
TeriCarson,barrysgibb,6
TeriCarson,LunasLifeArt,2
TeriCarson,JohnLe412,9
TeriCarson,FlamenRed,8
TeriCarson,Bhr14475543,9
TeriCarson,KKheir2,10
TeriCarson,TdpAtlaTlok,13
TeriCarson,bryzwyf,9
TeriCarson,JarOfTurd,5
TeriCarson,Truth950272741,9
TeriCarson,MadisonMcNamee4,1
TeriCarson,DeppMovieNight,8
TeriCarson,PrinConsuella_,8
TeriCarson,StyleWorldss,1
TeriCarson,1InquiringMind,9
TeriCarson,Irina_Skywalker,10
TeriCarson,BraveMoonGirl1,10
TeriCarson,Labood5,1
TeriCarson,80sDepphead,10
TeriCarson,AuroraMignon,8
TeriCarson,mrsdepp_head,9
TeriCarson,Stormember,8
TeriCarson,milko976,12
TeriCarson,whystherumgone_,12
TeriCarson,movallegnchis,11
TeriCarson,GhostsOfRus,9
TeriCarson,tnshadylady,9
TeriCarson,Mellow91648573,9
TeriCarson,YMe21211,10
TeriCarson,PinkyPie_9912_,12
TeriCarson,FrancesMarieMc1,8
TeriCarson,VanessaWCheese,7
TeriCarson,TopDepp,8
TeriCarson,IngColombo,1
TeriCarson,Berenice343,10
TeriCarson,VictoriaBreakw1,8
TeriCarson,BIGDaddio29,6
TeriCarson,WeSeeTheTruth,8
TeriCarson,Mitra99725842,9
TeriCarson,HoneyHa10321850,6
TeriCarson,Tania__01,9
TeriCarson,registry_e,2
TeriCarson,havenotjones205,1
TeriCarson,Grindelwald1999,5
TeriCarson,DiamondHightopp,8
TeriCarson,JDeppChile,6
TeriCarson,JDForeverUK,7
TeriCarson,ajberry_collins,13
TeriCarson,LoisWalchelin13,7
TeriCarson,LauraM95122973,7
TeriCarson,LoralieDee14,9
TeriCarson,UniversoDCComic,0
TeriCarson,underblanket2,7
