kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,contentDetails.contentRating.ytRating
youtube#video,O8FxCb8vyutLsuzbOxu-I2Hlelw,BkysyWS7vsA,2022-04-30T01:49:14Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,"""O se golpeó con una puerta o una puerta se golpeó con él"", declaran sobre una FOTO de Johnny Depp","SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",https://i.ytimg.com/vi/BkysyWS7vsA/default.jpg,120,90,https://i.ytimg.com/vi/BkysyWS7vsA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BkysyWS7vsA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BkysyWS7vsA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BkysyWS7vsA/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'johnny depp juicio', 'amber heard juicio', 'johnny depp trial', 'sean bett', 'seguridad de johnny depp', 'guardia de johnny depp', 'johnny depp lo ultimo', 'johnny depp juicio 2022', 'johnny depp vs amber heard español', 'johnny deep gana juicio', 'johnny depp juicio en vivo', 'johnny depp vs amber heard', 'johnny depp vs amber heard caso completo', 'johnny depp testifica', 'johnny depp declara']",24,none,"""O se golpeó con una puerta o una puerta se golpeó con él"", declaran sobre una FOTO de Johnny Depp","SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",PT4M23S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,142486,1211,0,117,
youtube#video,H4zg_zp56lu24u7UCIlLxdp8z2s,BosCAeyF0-8,2022-01-22T18:15:13Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,SE CONFIRMA!! Brian Laundrie ENVIÓ MENSAJES DE TEXTO FALSOS del celular de Gabby Petito!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",https://i.ytimg.com/vi/BosCAeyF0-8/default.jpg,120,90,https://i.ytimg.com/vi/BosCAeyF0-8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BosCAeyF0-8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BosCAeyF0-8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BosCAeyF0-8/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español', 'robert kessler', 'cuaderno', 'notebook', 'roberta laundrie', 'steven bertolino', 'kylen schulte', 'utah', 'joe petito', 'documental en español', 'vivo']",24,none,SE CONFIRMA!! Brian Laundrie ENVIÓ MENSAJES DE TEXTO FALSOS del celular de Gabby Petito!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",PT2M5S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,6481,230,0,21,
youtube#video,1zB9YuarsaIU5diHqM7c0FiTJLA,btaMaUkHRr0,2021-09-03T17:56:49Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,¿ASESINÓ a sus PADRES Mientras Dormían? | Falsamente Acusado | El Caso de Marty Tankleff,"En setiembre de 1988, Cuando Martin Tankleff tenía apenas 17 años, fue acusado de haber asesinado de forma brutal a sus 2 padres adoptivos.

Como era de una familia acomodada, se creyó que Marty había cometido este terrible crimen para así poder heredar su fortuna, ya sabes, quizá en la locura de su adolescencia, lo quería todo ya.

¿Pero en verdad él fue quien asesinó a sus padres o quizá hay algo más?

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#MartyTankleff #JerrySteuerman #JamesMcCready",https://i.ytimg.com/vi/btaMaUkHRr0/default.jpg,120,90,https://i.ytimg.com/vi/btaMaUkHRr0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/btaMaUkHRr0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/btaMaUkHRr0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/btaMaUkHRr0/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['essar', 'er misterios', 'paulette misterios', 'pauletee casos', 'misterio', 'terror', 'falsamente acusado', 'marty tankleff', 'james mccready', 'jerry steuerman', 'caso real', 'casos misteriosos', 'encarcelado injustamente', 'joven asesino a sus padres', 'fraticidio', 'mata a padres', 'asesina a sus papas', 'podcast', 'marty tankleff en español', 'documental', 'casos reales', 'lesma', 'acusado injustamente', 'falsa acusacion', '17 años', 'abogado', 'se convierte en abogado', 'injusticia', 'inocente', 'historias sobrenaturales', 'miedo', 'juicio']",24,none,¿ASESINÓ a sus PADRES Mientras Dormían? | Falsamente Acusado | El Caso de Marty Tankleff,"En setiembre de 1988, Cuando Martin Tankleff tenía apenas 17 años, fue acusado de haber asesinado de forma brutal a sus 2 padres adoptivos.

Como era de una familia acomodada, se creyó que Marty había cometido este terrible crimen para así poder heredar su fortuna, ya sabes, quizá en la locura de su adolescencia, lo quería todo ya.

¿Pero en verdad él fue quien asesinó a sus padres o quizá hay algo más?

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#MartyTankleff #JerrySteuerman #JamesMcCready",PT11M54S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1045,80,0,11,
youtube#video,Ra8A_M5R_ww6fz7JE2rygF4LTLw,BV1b51YKc_E,2021-11-05T02:17:37Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,CUATRO PREGUNTAS que los PADRES  de Brian Laundrie AÚN Deben RESPONDER!!,"CUATRO PREGUNTAS que los PADRES  de Brian Laundrie AÚN Deben RESPONDER!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory
V

#BrianLaundrie #GabbyPetito",https://i.ytimg.com/vi/BV1b51YKc_E/default.jpg,120,90,https://i.ytimg.com/vi/BV1b51YKc_E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BV1b51YKc_E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BV1b51YKc_E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BV1b51YKc_E/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gabby petito', 'padres laundrie']",24,none,CUATRO PREGUNTAS que los PADRES  de Brian Laundrie AÚN Deben RESPONDER!!,"CUATRO PREGUNTAS que los PADRES  de Brian Laundrie AÚN Deben RESPONDER!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory
V

#BrianLaundrie #GabbyPetito",PT3M40S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,14309,333,0,70,
youtube#video,7UMX9h67mT905DMKgH3wi5uL5mE,BVA-2hviY-Y,2021-05-17T02:13:16Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,"¿Qué PASÓ Con LAUREN AGEE? ""Real"" | EssarRock","Lauren Agee visitó WakeFest con sus amigos, Hannah Palmer, Aaron Lilly y Christopher Stout en 2015. 
Durante la primera noche allí, conoció un final misterioso. Además de haber acampado en un lugar peligroso, sus amigos actuaron extremadamente sospechosos después de que se descubriera que Lauren Agee tenía historias diferentes y contradictorias sobre lo que sucedió esa noche.
 Este es el caso de Lauren Agee.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#LaurenAgee #SherrySmith #AaronLilly",https://i.ytimg.com/vi/BVA-2hviY-Y/default.jpg,120,90,https://i.ytimg.com/vi/BVA-2hviY-Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BVA-2hviY-Y/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BVA-2hviY-Y/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BVA-2hviY-Y/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['lauren agee', 'sherry smith', 'hannah palmer', 'aaron lilly', 'christopher stout', 'christ', 'wakefest', 'wakeboarding', 'patinaje', 'wakeboard', 'crimen real', 'crimen verdadero', 'caso real', 'caso no resuelto', 'caso abierto', 'casos en español', 'casos misteriosos', 'misterios sin resolver', 'casos sin resolver', 'miedo', 'terror', 'misterio', 'suspenso', 'policial', 'investigacion', 'detectives', 'paranormal', 'casos resueltos', 'español', 'casos increibles', 'inexplicable', 'muerte sin resolver', 'laura ackerson', 'casos infames jessica']",24,none,"¿Qué PASÓ Con LAUREN AGEE? ""Real"" | EssarRock","Lauren Agee visitó WakeFest con sus amigos, Hannah Palmer, Aaron Lilly y Christopher Stout en 2015. 
Durante la primera noche allí, conoció un final misterioso. Además de haber acampado en un lugar peligroso, sus amigos actuaron extremadamente sospechosos después de que se descubriera que Lauren Agee tenía historias diferentes y contradictorias sobre lo que sucedió esa noche.
 Este es el caso de Lauren Agee.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#LaurenAgee #SherrySmith #AaronLilly",PT16M1S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,1167,104,0,8,
youtube#video,u2fcpqilQNsc0OmZlh94ADWnzgw,bvin2iekJRs,2022-05-02T22:57:08Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Johnny Depp se DIVIERTE mientras testigo se burla de los artículos escritos sobre el actor,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",https://i.ytimg.com/vi/bvin2iekJRs/default.jpg,120,90,https://i.ytimg.com/vi/bvin2iekJRs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bvin2iekJRs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bvin2iekJRs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/bvin2iekJRs/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'johnny depp juicio', 'amber heard juicio', 'johnny depp trial', 'sean bett', 'seguridad de johnny depp', 'guardia de johnny depp', 'johnny depp lo ultimo', 'johnny depp juicio 2022', 'johnny depp vs amber heard español', 'johnny deep gana juicio', 'johnny depp juicio en vivo', 'johnny depp vs amber heard', 'johnny depp vs amber heard caso completo', 'johnny depp testifica', 'johnny depp declara']",24,none,Johnny Depp se DIVIERTE mientras testigo se burla de los artículos escritos sobre el actor,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",PT3M57S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,308047,3228,0,307,
youtube#video,ko4DkEG5EKWAzw5a_SLuByWA2cE,Byl6B8MGjHQ,2021-06-30T17:15:28Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,¿Quién Era El Hombre De Negro? La Misteriosa DESAPARICIÓN de Trevor Deely,"Trevor Deely desapareció en diciembre de 2000, del centro de la ciudad de Dublín.
No ha habido pistas sobre lo que le sucedió al desaparecido Trevor Deely, desapareció por completo mientras caminaba a casa a las 4 am después de una fiesta de Navidad.
Sin embargo, en CCTV hay una pista, una persona misteriosa interactuó y lo siguió a casa esa noche.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#TrevorDeely #Desaparicion #CasoNoResuelto",https://i.ytimg.com/vi/Byl6B8MGjHQ/default.jpg,120,90,https://i.ytimg.com/vi/Byl6B8MGjHQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Byl6B8MGjHQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Byl6B8MGjHQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Byl6B8MGjHQ/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['essar', 'rock', 'trevor deely', 'basado en hechos reales', 'irlanda', 'dublin', 'fiesta de navidad', 'caso abierto', 'caso sin resolver', 'misterio sin resolver', 'desaparicion sin resolver', 'misterios reales', 'casos en español', 'documental en español', 'camaras de vigilancia', 'cold case', 'persona desaparecida', 'real', 'verdadero', 'grand canal', 'embajada', 'cctv', 'imagenes de camaras de seguridad', 'donde esta', 'asesinado', 'resuelto', 'casos resueltos', 'paranormal', 'hombre de negro', 'casos no resueltos', 'caso jessica chambers']",24,none,¿Quién Era El Hombre De Negro? La Misteriosa DESAPARICIÓN de Trevor Deely,"Trevor Deely desapareció en diciembre de 2000, del centro de la ciudad de Dublín.
No ha habido pistas sobre lo que le sucedió al desaparecido Trevor Deely, desapareció por completo mientras caminaba a casa a las 4 am después de una fiesta de Navidad.
Sin embargo, en CCTV hay una pista, una persona misteriosa interactuó y lo siguió a casa esa noche.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#TrevorDeely #Desaparicion #CasoNoResuelto",PT11M53S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,669,38,0,8,
youtube#video,Y14q_r9xMjccU6d541XsGzPU3y8,C3g03wPoVyM,2021-10-27T01:06:33Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Bertolino RESPONDE a los Investigadores!!,"Bertolino RESPONDE a los Investigadores!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito #StevenBertolino",https://i.ytimg.com/vi/C3g03wPoVyM/default.jpg,120,90,https://i.ytimg.com/vi/C3g03wPoVyM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/C3g03wPoVyM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/C3g03wPoVyM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/C3g03wPoVyM/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gabby petito', 'brian laundry', 'gaby petito', 'brian laundry español', 'gaby petito español', 'brian laundry noticias', 'gaby petito noticias']",24,none,Bertolino RESPONDE a los Investigadores!!,"Bertolino RESPONDE a los Investigadores!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito #StevenBertolino",PT3M47S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,12892,263,0,146,
youtube#video,M-w0vqY3QytmJTZlfclYfCfAskg,cfJrA4F9TSk,2021-11-30T19:09:40Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie: Sus PADRES SABÍAN que ÉL estaba ARMADO?!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",https://i.ytimg.com/vi/cfJrA4F9TSk/default.jpg,120,90,https://i.ytimg.com/vi/cfJrA4F9TSk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cfJrA4F9TSk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cfJrA4F9TSk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/cfJrA4F9TSk/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español']",24,none,Brian Laundrie: Sus PADRES SABÍAN que ÉL estaba ARMADO?!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",PT2M6S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,5669,255,0,43,
youtube#video,wjHLEZJ2si_PglanEy1MbWdjr3Y,cH7hZD0NU70,2022-02-08T18:17:01Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,¿Qué PASÓ con AUBREY DAMERON? | ALGO se OCULTA en el pueblo de GROVE,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#AubreyDameron #PamSmith",https://i.ytimg.com/vi/cH7hZD0NU70/default.jpg,120,90,https://i.ytimg.com/vi/cH7hZD0NU70/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cH7hZD0NU70/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cH7hZD0NU70/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/cH7hZD0NU70/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'pam smith', 'christian fencer', 'aubrey dameron', 'persona desaparecida', 'caso de desaparecidos', 'caso real', 'caso resuelto', 'caso abierto', 'caso cerrado', 'caso no resuelto', 'caso sin resolver']",24,none,¿Qué PASÓ con AUBREY DAMERON? | ALGO se OCULTA en el pueblo de GROVE,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#AubreyDameron #PamSmith",PT5M46S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,3391,179,0,26,
youtube#video,geEnUNAAFy89_GwZiiLuRcN3XJE,chNiMvultLI,2022-01-17T15:12:02Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Este Tipo Raro la Recogió en su Camioneta y NUNCA MÁS SE LA VOLVIÓ A VER,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#DesireaFerris #MarkArzola #RobertKeegan",https://i.ytimg.com/vi/chNiMvultLI/default.jpg,120,90,https://i.ytimg.com/vi/chNiMvultLI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/chNiMvultLI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/chNiMvultLI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/chNiMvultLI/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'caso real', 'casos reales', 'documentales en español', 'persona desaparecida', 'caso de personas desaparecidas', 'misterios', 'caso resuelto', 'caso no resuelto', 'caso abierto', 'caso cerrado', 'desirea ann ferris', 'desirea ferris', 'patti tam', 'patty tam', 'mark arzola', 'robert keegan']",24,none,Este Tipo Raro la Recogió en su Camioneta y NUNCA MÁS SE LA VOLVIÓ A VER,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#DesireaFerris #MarkArzola #RobertKeegan",PT14M37S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,3809,244,0,18,
